ratio,seed,iter,BRC_star_adapted,WRC_star,collapse_score,direction_diversity,effective_rank,norm_variance,row_norm_std,sigma_weight,token_spread
15,456,10000,0.160186,0.207234,1.027401,0.752196,72.905534,0.417860,0.646421,0.646421,0.141196
9,456,11000,0.132414,0.207660,0.906843,0.781399,72.903483,0.366914,0.605734,0.605734,0.141057
3,42,6000,0.105529,0.205588,0.905085,0.793280,72.900284,0.260605,0.510495,0.510495,0.128398
6,123,7000,0.123784,0.199501,0.971842,0.774869,72.888884,0.302315,0.549832,0.549832,0.131654
8,456,9000,0.136089,0.203874,0.964197,0.770964,72.888640,0.353052,0.594182,0.594182,0.137541
3,456,6000,0.101081,0.202216,0.886735,0.798038,72.879987,0.250493,0.500493,0.500493,0.127759
1,123,7000,0.083940,0.212061,0.772046,0.823111,72.877693,0.225183,0.474535,0.474535,0.129117
6,456,8000,0.125301,0.204413,0.934894,0.780255,72.874009,0.325141,0.570212,0.570212,0.135048
0,456,5000,0.061753,0.210946,0.693093,0.846178,72.863238,0.161168,0.401457,0.401457,0.121936
10,123,8000,0.141168,0.199995,1.019209,0.760033,72.861953,0.346072,0.588279,0.588279,0.135445
12,123,9000,0.155646,0.200818,1.043276,0.751075,72.861084,0.390967,0.625274,0.625274,0.138599
12,123,10000,0.160104,0.201950,1.036533,0.750255,72.854622,0.410974,0.641072,0.641072,0.140942
0,123,5000,0.064970,0.208454,0.719070,0.840721,72.847014,0.166381,0.407898,0.407898,0.121508
8,123,8000,0.135967,0.201141,0.994175,0.766121,72.840971,0.337974,0.581355,0.581355,0.135249
5,456,7000,0.117621,0.202525,0.931262,0.784047,72.814266,0.296656,0.544661,0.544661,0.131893
8,42,8000,0.145277,0.197018,1.021528,0.758751,72.813675,0.362631,0.602188,0.602188,0.136164
10,42,9000,0.143476,0.197774,0.992894,0.763763,72.800622,0.368860,0.607338,0.607338,0.137928
7,456,8000,0.136756,0.202681,0.988403,0.767169,72.795415,0.344992,0.587361,0.587361,0.135563
7,42,9000,0.147428,0.200903,1.002111,0.760851,72.767616,0.380035,0.616470,0.616470,0.138645
5,42,7000,0.129996,0.200147,0.979277,0.771670,72.750130,0.324139,0.569332,0.569332,0.133162
1,123,8000,0.092038,0.214829,0.785775,0.817330,72.738926,0.253865,0.503850,0.503850,0.132471
2,123,9000,0.117447,0.214024,0.872944,0.793063,72.726788,0.322112,0.567549,0.567549,0.137056
3,123,8000,0.120564,0.207667,0.924016,0.783545,72.724430,0.310240,0.556992,0.556992,0.134255
12,456,10000,0.166702,0.202140,1.048454,0.746515,72.724291,0.432492,0.657641,0.657641,0.141770
4,456,7000,0.110452,0.205975,0.893380,0.793086,72.717598,0.284951,0.533808,0.533808,0.131608
20,123,12000,0.194522,0.205127,1.109386,0.726066,72.710733,0.504249,0.710105,0.710105,0.146924
10,456,9000,0.148386,0.205002,1.006469,0.759871,72.693400,0.381853,0.617943,0.617943,0.138586
2,42,7000,0.113503,0.212729,0.905421,0.789672,72.676278,0.291220,0.539648,0.539648,0.132299
15,42,15000,0.188310,0.205571,1.030030,0.741332,72.670838,0.529982,0.727999,0.727999,0.151127
9,456,12000,0.146375,0.208017,0.937731,0.771229,72.661655,0.409384,0.639831,0.639831,0.143962
1,456,7000,0.100891,0.210323,0.848589,0.803660,72.654414,0.264051,0.513859,0.513859,0.131373
15,123,11000,0.194316,0.203357,1.131549,0.723084,72.650950,0.492403,0.701714,0.701714,0.144723
1,42,6000,0.103262,0.209500,0.887933,0.797040,72.617597,0.258861,0.508784,0.508784,0.128575
5,123,8000,0.128496,0.203525,0.960552,0.774674,72.615969,0.325202,0.570265,0.570265,0.134580
6,42,8000,0.148521,0.201202,1.021983,0.757690,72.613719,0.375692,0.612937,0.612937,0.137098
20,42,12000,0.218255,0.197996,1.171681,0.708843,72.610637,0.561918,0.749612,0.749612,0.148495
2,456,7000,0.111390,0.208451,0.898743,0.791728,72.596131,0.286046,0.534833,0.534833,0.131737
7,123,8000,0.144918,0.202038,1.023011,0.758510,72.568962,0.360118,0.600098,0.600098,0.136058
9,123,9000,0.160820,0.198226,1.060717,0.746132,72.567267,0.401293,0.633477,0.633477,0.139337
15,123,10000,0.196395,0.201966,1.158495,0.718352,72.566713,0.486237,0.697307,0.697307,0.143115
0,42,5000,0.083715,0.211691,0.814648,0.817275,72.565398,0.209901,0.458150,0.458150,0.124299
12,42,11000,0.161425,0.201543,1.006185,0.755010,72.563945,0.434152,0.658902,0.658902,0.143484
6,123,8000,0.143577,0.201331,1.020407,0.759411,72.560727,0.356142,0.596776,0.596776,0.135777
12,123,11000,0.177209,0.203557,1.069861,0.738899,72.560243,0.460636,0.678702,0.678702,0.144051
20,456,11000,0.201193,0.203121,1.145080,0.718559,72.559066,0.511037,0.714868,0.714868,0.145783
15,456,11000,0.181351,0.208297,1.072125,0.737735,72.539590,0.478143,0.691479,0.691479,0.144621
12,456,13000,0.180959,0.208104,1.035838,0.743117,72.522574,0.496239,0.704442,0.704442,0.147995
12,456,12000,0.180122,0.206199,1.050373,0.741245,72.505562,0.484570,0.696111,0.696111,0.146346
8,456,10000,0.156362,0.204630,1.011196,0.756136,72.500687,0.411120,0.641186,0.641186,0.141163
0,123,6000,0.083026,0.211833,0.785564,0.821857,72.497887,0.217217,0.466065,0.466065,0.126771
7,456,10000,0.154111,0.205572,1.003549,0.757891,72.495018,0.405177,0.636535,0.636535,0.141253
12,456,11000,0.182423,0.202712,1.074214,0.736894,72.490662,0.480725,0.693343,0.693343,0.144929
6,42,1000,0.005679,0.162653,0.446899,0.922000,72.480915,0.005301,0.072810,0.072810,0.074537
0,456,6000,0.078983,0.215210,0.756070,0.828199,72.479429,0.211360,0.459739,0.459739,0.127228
4,123,9000,0.134175,0.209283,0.952174,0.773723,72.477839,0.351608,0.592965,0.592965,0.137643
9,42,9000,0.156815,0.196815,1.039045,0.751575,72.475766,0.398459,0.631236,0.631236,0.139090
7,456,9000,0.156298,0.203578,1.033010,0.752725,72.454066,0.399526,0.632081,0.632081,0.139373
3,456,7000,0.124818,0.204343,0.957636,0.777234,72.437588,0.313947,0.560309,0.560309,0.132621
10,123,9000,0.166717,0.201572,1.082576,0.740629,72.429437,0.413162,0.642777,0.642777,0.139587
4,42,7000,0.135728,0.207274,0.999541,0.766355,72.423669,0.337463,0.580916,0.580916,0.133753
6,456,9000,0.150667,0.205242,1.002993,0.759927,72.423151,0.393869,0.627589,0.627589,0.139356
5,42,1000,0.005657,0.164939,0.448106,0.921770,72.409719,0.005228,0.072306,0.072306,0.074580
9,456,13000,0.157223,0.210076,0.955331,0.764506,72.403124,0.445728,0.667629,0.667629,0.146505
5,123,9000,0.143328,0.204360,0.991719,0.763906,72.400604,0.368545,0.607079,0.607079,0.138066
4,42,1000,0.005649,0.167077,0.445606,0.922180,72.399292,0.005269,0.072589,0.072589,0.074640
2,42,1000,0.005611,0.172124,0.442169,0.922782,72.384138,0.005280,0.072660,0.072660,0.074635
15,123,12000,0.212160,0.205254,1.159931,0.712744,72.382896,0.545492,0.738574,0.738574,0.147650
5,456,8000,0.141747,0.203704,0.996065,0.764471,72.381757,0.362191,0.601823,0.601823,0.136460
7,42,1000,0.005641,0.161193,0.446734,0.921982,72.379272,0.005228,0.072304,0.072304,0.074640
10,42,1000,0.005667,0.158187,0.447993,0.921815,72.377097,0.005253,0.072480,0.072480,0.074523
8,123,9000,0.162902,0.200793,1.062611,0.745329,72.375027,0.409163,0.639658,0.639658,0.139665
3,42,1000,0.005676,0.169197,0.445706,0.922130,72.372093,0.005314,0.072895,0.072895,0.074712
10,42,10000,0.167270,0.199208,1.049936,0.746081,72.370368,0.433955,0.658753,0.658753,0.141843
10,456,10000,0.167026,0.205422,1.045711,0.746842,72.365916,0.435298,0.659771,0.659771,0.142092
6,123,9000,0.157411,0.203339,1.042591,0.750621,72.361983,0.398431,0.631214,0.631214,0.139192
0,42,1000,0.005591,0.177907,0.434085,0.924080,72.361776,0.005422,0.073637,0.073637,0.074897
8,42,1000,0.005673,0.159624,0.446072,0.922147,72.358429,0.005309,0.072863,0.072863,0.074531
20,42,13000,0.236574,0.198159,1.199542,0.698478,72.347078,0.615599,0.784601,0.784601,0.151364
20,123,13000,0.214867,0.205748,1.144078,0.713840,72.346595,0.563798,0.750865,0.750865,0.150123
15,42,16000,0.206075,0.206529,1.061749,0.730448,72.342594,0.584473,0.764509,0.764509,0.153876
12,456,14000,0.191473,0.209190,1.049091,0.737397,72.342490,0.531636,0.729134,0.729134,0.150315
12,42,1000,0.005726,0.156483,0.445502,0.922262,72.339489,0.005425,0.073655,0.073655,0.074496
7,42,10000,0.172323,0.203482,1.060716,0.742509,72.332315,0.447881,0.669239,0.669239,0.142752
9,42,1000,0.005595,0.159095,0.446186,0.922115,72.327486,0.005160,0.071835,0.071835,0.074557
12,123,12000,0.193052,0.204766,1.096801,0.729166,72.318382,0.508092,0.712805,0.712805,0.146931
1,42,1000,0.005602,0.172760,0.438733,0.923341,72.317692,0.005340,0.073076,0.073076,0.074727
3,42,7000,0.135126,0.208954,0.992653,0.767764,72.317554,0.338545,0.581846,0.581846,0.133955
2,123,10000,0.138202,0.216324,0.928507,0.776251,72.308485,0.381508,0.617663,0.617663,0.140978
15,456,12000,0.196847,0.209195,1.097758,0.728375,72.306486,0.525189,0.724699,0.724699,0.147436
9,456,14000,0.163186,0.210756,0.959403,0.761676,72.303555,0.468845,0.684723,0.684723,0.148409
15,42,1000,0.005770,0.154514,0.447833,0.921871,72.300694,0.005454,0.073849,0.073849,0.074460
20,42,1000,0.005900,0.151225,0.446333,0.922112,72.298694,0.005739,0.075755,0.075755,0.074506
8,42,9000,0.175205,0.198949,1.096916,0.735977,72.298039,0.440361,0.663597,0.663597,0.140696
4,456,8000,0.132156,0.207961,0.953847,0.774906,72.290455,0.344703,0.587115,0.587115,0.135985
8,123,10000,0.171389,0.203031,1.066336,0.741560,72.256371,0.439792,0.663168,0.663168,0.142363
5,42,8000,0.157709,0.202304,1.049638,0.750089,72.253546,0.398237,0.631060,0.631060,0.138093
1,123,9000,0.115160,0.217074,0.861580,0.795880,72.245726,0.318300,0.564180,0.564180,0.136913
6,123,10000,0.164775,0.204528,1.043667,0.747636,72.243314,0.426315,0.652928,0.652928,0.141805
9,123,10000,0.181512,0.199400,1.102549,0.732150,72.239456,0.459224,0.677660,0.677660,0.142937
3,123,9000,0.145094,0.208983,0.990502,0.763735,72.234668,0.377137,0.614115,0.614115,0.138531
20,123,14000,0.226875,0.205041,1.155298,0.708025,72.226850,0.603783,0.777035,0.777035,0.152727
20,456,12000,0.223899,0.203451,1.185153,0.704731,72.203090,0.574999,0.758287,0.758287,0.149140
7,456,11000,0.169441,0.207156,1.031152,0.748040,72.201850,0.452243,0.672490,0.672490,0.144348
20,42,15000,0.248980,0.198965,1.197307,0.694597,72.197134,0.664634,0.815251,0.815251,0.155075
2,456,8000,0.132575,0.210426,0.955205,0.774433,72.187082,0.345437,0.587739,0.587739,0.136145
6,42,9000,0.173723,0.203277,1.080228,0.739235,72.180542,0.443832,0.666207,0.666207,0.141398
1,456,8000,0.124475,0.212762,0.921407,0.782559,72.166845,0.327703,0.572453,0.572453,0.135988
6,123,1000,0.005434,0.171335,0.459222,0.920192,72.156454,0.004636,0.068091,0.068091,0.073790
12,42,12000,0.184094,0.202733,1.055828,0.739207,72.152187,0.498294,0.705899,0.705899,0.147004
7,123,9000,0.170295,0.202137,1.083694,0.739600,72.143139,0.427685,0.653976,0.653976,0.140289
20,123,1000,0.005590,0.160462,0.452436,0.921426,72.141419,0.005061,0.071142,0.071142,0.073670
15,123,1000,0.005517,0.161779,0.456725,0.920647,72.128177,0.004834,0.069530,0.069530,0.073743
10,123,10000,0.185458,0.202552,1.116912,0.728518,72.120335,0.466669,0.683132,0.683132,0.143065
0,123,7000,0.102465,0.215760,0.849117,0.803398,72.114283,0.271628,0.521180,0.521180,0.131537
9,42,10000,0.178724,0.198568,1.086105,0.736238,72.113114,0.459136,0.677596,0.677596,0.142851
2,456,1000,0.005706,0.170351,0.445538,0.922173,72.108197,0.005375,0.073316,0.073316,0.074681
7,123,1000,0.005377,0.169993,0.456220,0.920691,72.106546,0.004596,0.067797,0.067797,0.073840
7,456,1000,0.005814,0.171564,0.452034,0.921215,72.104415,0.005445,0.073790,0.073790,0.074290
2,42,8000,0.141320,0.215878,0.981927,0.766803,72.102386,0.367253,0.606014,0.606014,0.137489
1,456,9000,0.128949,0.216543,0.914119,0.781734,72.101595,0.349030,0.590787,0.590787,0.138772
10,456,11000,0.182844,0.206097,1.072789,0.736944,72.100117,0.483130,0.695076,0.695076,0.145208
8,456,1000,0.005822,0.171226,0.452324,0.921120,72.086985,0.005448,0.073811,0.073811,0.074389
1,456,1000,0.005707,0.170266,0.444394,0.922329,72.086951,0.005399,0.073475,0.073475,0.074780
2,123,11000,0.150427,0.217204,0.950280,0.768167,72.083273,0.421016,0.648857,0.648857,0.143963
4,123,1000,0.005365,0.174163,0.456496,0.920623,72.078701,0.004567,0.067583,0.067583,0.073884
5,123,1000,0.005413,0.173855,0.458516,0.920280,72.076639,0.004611,0.067901,0.067901,0.073866
8,456,11000,0.181158,0.205134,1.066826,0.738709,72.066158,0.480690,0.693318,0.693318,0.144924
5,456,1000,0.005797,0.170244,0.451009,0.921298,72.064165,0.005426,0.073661,0.073661,0.074501
8,123,1000,0.005444,0.170091,0.458078,0.920391,72.063649,0.004677,0.068389,0.068389,0.073790
4,456,1000,0.005813,0.171604,0.452084,0.921133,72.057258,0.005432,0.073702,0.073702,0.074452
2,123,1000,0.005313,0.178222,0.453851,0.920975,72.056502,0.004519,0.067227,0.067227,0.074121
12,456,16000,0.206994,0.211170,1.057756,0.730895,72.053753,0.591661,0.769195,0.769195,0.154411
0,456,7000,0.097500,0.219359,0.815333,0.810802,72.048978,0.265567,0.515332,0.515332,0.132050
3,456,1000,0.005723,0.168919,0.447808,0.921809,72.047878,0.005357,0.073191,0.073191,0.074607
0,456,1000,0.005659,0.171898,0.438486,0.923278,72.047226,0.005441,0.073762,0.073762,0.074969
20,42,14000,0.258381,0.197692,1.232721,0.686384,72.041866,0.678773,0.823877,0.823877,0.154409
6,456,1000,0.005778,0.171679,0.452278,0.921164,72.040767,0.005372,0.073295,0.073295,0.074310
12,123,13000,0.210608,0.205730,1.126709,0.718550,72.033897,0.559945,0.748295,0.748295,0.149798
10,456,1000,0.005854,0.171089,0.452084,0.921192,72.030497,0.005519,0.074288,0.074288,0.074321
3,456,8000,0.148261,0.206073,1.016613,0.758953,72.030325,0.378311,0.615070,0.615070,0.137108
5,456,9000,0.162648,0.204606,1.041841,0.749499,72.030256,0.421582,0.649293,0.649293,0.140441
15,456,15000,0.217775,0.211723,1.100831,0.720942,72.028951,0.609016,0.780395,0.780395,0.153497
9,456,15000,0.176251,0.210559,0.981363,0.753750,72.028230,0.512280,0.715737,0.715737,0.150927
6,456,10000,0.172988,0.206173,1.052185,0.744115,72.025860,0.457028,0.676038,0.676038,0.143194
10,42,11000,0.189387,0.199681,1.095210,0.731193,72.018236,0.496382,0.704544,0.704544,0.145439
12,456,15000,0.209124,0.209934,1.077983,0.727113,72.016485,0.587276,0.766339,0.766339,0.153146
3,123,1000,0.005374,0.175321,0.455466,0.920714,72.016485,0.004594,0.067776,0.067776,0.074077
0,42,6000,0.107105,0.216614,0.885466,0.796116,72.015660,0.275967,0.525325,0.525325,0.130256
12,123,1000,0.005498,0.163511,0.457658,0.920492,72.013051,0.004781,0.069148,0.069148,0.073727
9,123,1000,0.005432,0.167729,0.456016,0.920750,72.011368,0.004697,0.068538,0.068538,0.073787
1,42,7000,0.132784,0.213225,0.976118,0.771348,72.010544,0.337244,0.580727,0.580727,0.134246
9,456,1000,0.005853,0.171675,0.452876,0.921094,72.008278,0.005502,0.074176,0.074176,0.074234
12,456,1000,0.005952,0.169683,0.452706,0.921149,72.005394,0.005697,0.075478,0.075478,0.074178
20,42,16000,0.259218,0.199860,1.204558,0.690285,72.004570,0.700500,0.836959,0.836959,0.157119
15,456,13000,0.216121,0.209033,1.129153,0.717149,72.002166,0.583819,0.764081,0.764081,0.150499
10,123,1000,0.005483,0.166619,0.459189,0.920223,71.999248,0.004724,0.068729,0.068729,0.073735
15,123,13000,0.237162,0.205494,1.203302,0.697933,71.992485,0.616430,0.785130,0.785130,0.151032
5,123,10000,0.165591,0.205210,1.043268,0.747638,71.987130,0.430551,0.656164,0.656164,0.141896
15,456,1000,0.005977,0.167264,0.452095,0.921233,71.985757,0.005758,0.075881,0.075881,0.074226
4,123,10000,0.161450,0.210258,1.024019,0.752309,71.984521,0.424870,0.651821,0.651821,0.141881
15,42,17000,0.226751,0.206614,1.095641,0.718592,71.984041,0.649272,0.805774,0.805774,0.156843
20,456,1000,0.006137,0.164650,0.452043,0.921261,71.965199,0.006074,0.077938,0.077938,0.074185
6,42,10000,0.185584,0.205707,1.092830,0.732873,71.951302,0.482668,0.694743,0.694743,0.144436
1,123,1000,0.005289,0.179900,0.450105,0.921564,71.932400,0.004547,0.067432,0.067432,0.074261
0,456,8000,0.102149,0.223502,0.810361,0.809390,71.926364,0.287196,0.535907,0.535907,0.135217
10,456,12000,0.192250,0.207337,1.080618,0.732400,71.920465,0.516132,0.718423,0.718423,0.147636
6,123,12000,0.184398,0.206925,1.063092,0.737435,71.919162,0.493220,0.702296,0.702296,0.146982
8,123,11000,0.193000,0.203542,1.108176,0.727462,71.915115,0.501489,0.708159,0.708159,0.145934
15,456,14000,0.224507,0.210159,1.131446,0.713992,71.911961,0.616175,0.784968,0.784968,0.152781
4,42,8000,0.165264,0.210215,1.073918,0.743623,71.899343,0.415526,0.644613,0.644613,0.138730
6,123,11000,0.185593,0.205721,1.086407,0.733591,71.879358,0.485318,0.696648,0.696648,0.145220
0,123,1000,0.005366,0.182631,0.446833,0.922103,71.867534,0.004745,0.068886,0.068886,0.074331
20,123,15000,0.248455,0.205750,1.188012,0.696101,71.863011,0.668403,0.817559,0.817559,0.155804
7,42,11000,0.199234,0.205402,1.116622,0.724424,71.849408,0.522687,0.722971,0.722971,0.146795
1,42,8000,0.140926,0.217735,0.974504,0.768203,71.848414,0.369630,0.607972,0.607972,0.137861
3,123,10000,0.167653,0.210277,1.042583,0.747342,71.841528,0.440306,0.663556,0.663556,0.142338
6,456,13000,0.188001,0.210139,1.037618,0.740823,71.835671,0.526175,0.725379,0.725379,0.149780
2,456,9000,0.152275,0.212603,0.999062,0.760087,71.828992,0.402857,0.634710,0.634710,0.140138
4,456,9000,0.156552,0.209158,1.015738,0.755993,71.826594,0.411636,0.641588,0.641588,0.140227
9,123,11000,0.206531,0.200128,1.150299,0.716127,71.822724,0.529326,0.727548,0.727548,0.146782
7,456,12000,0.189646,0.208533,1.069649,0.735046,71.821560,0.512323,0.715767,0.715767,0.147702
1,456,10000,0.140713,0.218068,0.932644,0.774362,71.813512,0.388905,0.623623,0.623623,0.141934
8,42,10000,0.204723,0.200804,1.159190,0.715991,71.806903,0.519600,0.720833,0.720833,0.145006
15,456,16000,0.230562,0.212136,1.116740,0.714419,71.798720,0.651805,0.807344,0.807344,0.155728
10,123,11000,0.208190,0.203136,1.160191,0.713914,71.783418,0.529575,0.727719,0.727719,0.146585
0,123,8000,0.119132,0.218312,0.892350,0.789727,71.780269,0.320985,0.566556,0.566556,0.135640
12,42,13000,0.203769,0.204236,1.091856,0.726874,71.777429,0.556609,0.746062,0.746062,0.150148
2,123,12000,0.166963,0.218678,0.983870,0.756895,71.777120,0.471686,0.686794,0.686794,0.147091
20,456,13000,0.251115,0.204880,1.231020,0.688869,71.776676,0.651417,0.807104,0.807104,0.152742
1,123,10000,0.138846,0.218328,0.927039,0.776391,71.762713,0.385558,0.620933,0.620933,0.141208
3,42,8000,0.166708,0.213187,1.071476,0.743638,71.739174,0.422870,0.650285,0.650285,0.139260
12,456,17000,0.223472,0.212109,1.083871,0.721546,71.739140,0.644078,0.802545,0.802545,0.156907
20,42,17000,0.277119,0.200299,1.226562,0.681491,71.737190,0.756986,0.870049,0.870049,0.159676
6,456,12000,0.194352,0.208690,1.073372,0.733132,71.736300,0.530375,0.728268,0.728268,0.148626
6,456,11000,0.192223,0.206015,1.085883,0.732104,71.723372,0.514849,0.717530,0.717530,0.146708
7,123,10000,0.195540,0.202963,1.135332,0.722634,71.717558,0.497011,0.704990,0.704990,0.144303
12,123,14000,0.230458,0.205171,1.159192,0.707050,71.686547,0.618865,0.786680,0.786680,0.152719
6,42,11000,0.201120,0.207756,1.114133,0.724097,71.686035,0.531371,0.728952,0.728952,0.147639
5,42,9000,0.189909,0.204783,1.123015,0.727023,71.682343,0.483996,0.695698,0.695698,0.143075
10,456,13000,0.206540,0.209159,1.099944,0.724532,71.681728,0.562167,0.749778,0.749778,0.150438
8,123,12000,0.209189,0.204647,1.133436,0.717908,71.664127,0.549916,0.741563,0.741563,0.148882
8,456,12000,0.205503,0.205981,1.115452,0.722825,71.654491,0.549703,0.741419,0.741419,0.148487
9,456,16000,0.195980,0.212399,1.021568,0.740767,71.643046,0.571534,0.755999,0.755999,0.153760
9,42,11000,0.206676,0.200183,1.143388,0.717720,71.640244,0.536069,0.732168,0.732168,0.146880
5,456,10000,0.183729,0.205971,1.082681,0.735636,71.631397,0.483002,0.694984,0.694984,0.144176
15,42,18000,0.249233,0.207431,1.132696,0.705815,71.625830,0.717744,0.847198,0.847198,0.159721
0,456,9000,0.114390,0.227507,0.835082,0.800584,71.615038,0.329045,0.573624,0.573624,0.138798
6,123,13000,0.200733,0.208398,1.089088,0.727881,71.613775,0.544155,0.737669,0.737669,0.149859
3,456,9000,0.173385,0.207734,1.072717,0.741044,71.584448,0.448302,0.669553,0.669553,0.141402
15,123,14000,0.264407,0.206218,1.247286,0.682667,71.581410,0.694247,0.833215,0.833215,0.154419
7,456,13000,0.208000,0.207874,1.099903,0.724059,71.558954,0.568191,0.753785,0.753785,0.150877
7,456,14000,0.204755,0.211107,1.075407,0.728890,71.556190,0.570399,0.755247,0.755247,0.152100
20,456,14000,0.268387,0.204836,1.250294,0.680441,71.543191,0.705376,0.839867,0.839867,0.155587
15,42,22000,0.252379,0.211452,1.092709,0.710963,71.541247,0.762430,0.873172,0.873172,0.164514
